The quality and design of both wallets and sling bags are top-notch. 
Waistbag Pria Reven Sagara Orginal
Pengiriman oke , bahan oke cuman warna nya aja tidak sesuai dengan foto
pelayanan cepat dan ramah,barang ok...walaupun agak beda warna sama gambarnya.
puas banget dan keren
pesanan ditrma dlm kondisi ok . jahitan nya rapi dan nambah pd pnampilan. sy rekomendasi bnget ni produk. trmksih ya
mantap
belum cek. tp rekomendasi boleh juga. diunboxing sma ortu.
Trims bonus nya
Alhamdulillah sudah sesuai pesanan segala kwalitas fungsi hingga bentuk /model nya sudah sama seperti di toko, proses pengiriman oke, harga oks, responsible store semoga awet barang nya dan berkah tokonya.
terima kasih, next order lagi
kulis asli pokoknya tidak mengecewakan terimakasih seller
Mantap, premium quality
bagus gan tas ny.. cukup puas
suka banget bahan nya bagus teruji
thanks u
barang bagus mantap..
Muantab
mantap...sesuai diskripsi👍👍👍👍👍
ikan hiu makan ketupat, ya ga mungkin
produk sesuai deskripsi... bagus
kualitas ok, halus.
hanya saja bau kulit aslinya menyengat
keren om ,bukan kaleng kalengan
desin dan bahan bagus.. hanya saja jaitan ada yg putus di bagian resleting
keren sih jahitannya rapih semoga awet. makasih gan
Barang sesuai foto ini aja, dikasih bonus dompet kicil, seller cukup responsif, proses cukup cepat, paking aman, pengiriman cepat, makasih banyaklah ya, besok&#34; saya belanja lagi disini.
terima kasih pak,barangnya sdh sy terima dgn baik
mantaaf bgt nih barangnya...sesuai ekspektasi...thx min...jadi tambah pede Nongki&#34; nya nih...
barang sesuai deskripsi
Joss gan,makasih bonusnya😄🙏
Ok foto ama barang sesuai mantaf,,,,,,
Respon seller cepat...barang sesuai deskripsi...Tr8ms &amp; sukses...
bahannya bagus kulit,, sesuai gambar.
Mantab,kulit asli bakal awet tahunan
Top dah , saya suka saya suka 😀😀😀
barang bagus sesuai deskripsi, reapon penjual ceoat. kemasan aman sampai diterima.. recomended..
asyik, pas dipakai, enak dan gampang digunakan
Bagus dan kecil dapet free dompet STNK bagus
paket sudah diterima dengan baik mantap gan terimakasih
bagus barangnya, seller responsif, barang cepat datangnya, ty ya
Fast respon, best seller. 
Barang sesuai deskripsi dan terima kasih bonusnya...
biar bintang yg bicara
makasi
seller dan kurir respon cepat. barang bagus sesuai kualitas dan harga
seretetingnya gak rapi
barang bagus pengiriman cepat...
rekomendasi banget bahannya kulit asli, ada bonusnya juga,,, mantappp, pokoknya mantapp,, semoga awet dipakai,,,,
mantap
Tas Slempang bagus dan bonus Gantungan Kunci juga OK.. TKasih
packing aman, barang sesuai dekripsi, dapat gantungan kunci synthetic pula....seller mantap Joss 👍👍👍
produk bagus.
Barang oke bgt, materialnya siip, Cepat sampai, dan Packingnya Rapi
Alhamdulillah pesanan sdh sampe, smoga awet &amp; sesuai  expectasi ( keaslian kulit nya) .. aamiin.
mantap , puas , recomended
recommended..puas belanja di toko ini 👍👍👍👍👍
cakep...keren banget  buat dipake
mantap dan keren x aaah...
Jahitannya rapi. terima kasih
Jahitannya rapi. Modelnya keren 😎. Bahannya kuat. Resletingnya lancar. Bahannya ringan.
Jahitannya rapi. Potongannya rapi. Resletingnya lancar. mantabss. terima kasih
Recomended seller... respon penjual cepat, ramah dan baik. proses dan pengeriman cepat...barang sesuai gambar dan diskripsi, muantaappp... pokoknya ma, asli memuaskan belanja di tokok ini...
trima kasih banyak Kak... semoga toko makin laris dan sukses... amiinnn...Jahitannya rapi. Ukuran sesuai. Nyaman dipakai. Modelnya keren 😎. Resletingnya lancar. Bahannya kuat.
pokoknya mantaplah..
Brg sesuai dgn pesanan, pengiriman cpt, packing rapi , fast reapon seller .. tq.
mantab, pengiriman cepat...mantul kulit nya..sukses terus lapaknya
resleting kurang rapih 🙏
keren
#REVIEW JUJUR
Bahan kulit original, bagian dalam lembut. Corak kulitnya bukan murahan, asli tahan api. 
Resleting ketika digunakan sangat halus dan presisi.
Finishing Rapi.
Seller juga responsif dalam pengiriman.
Dapat bonus gantungan kunci.
Semoga awet
Banget puas.. Pertahankan kualitas nya gan
mantap
barang msih titip teman blm sy terima
Ukuran sesuai.
brg bagus kulit asli ..cuma mmg harus disemir dulu spy warnanya bisa lebih kilap dan lebih coklat lagi.. semoga sukses
mantul..barang bagus..kulit asli baunya nagih...gak nyesel..ada 3 kompartemen pisah semua...beli 2 item dikasih dompet stnk 3 trims....cm.saran perbaikan resleting gak full (cek gambar)..
bagus tasnya, bonusnya juga ok… semoga awet deh tasnya… respon penjual cepat, pengiriman juga cepat… top banget
mantab bgt
Penjual sabar menghadapi saya yang emosian,dikasih bonus lagi.kualitas barang premium,sangat murah untuk kualitas yang didapatkan.Terima kasih banyak
barang bagus
Puas sih, pengiriman okay dg packing yang lumayan baik
bahan nya tebal.. kokoh.. dan rapih
Mantap…
keren banget bahan tasnya.. pokoknya mantap lah
barangnya bagus dan memuaskan, kulitynya juga tebal, adminya gercep melayani, kualitas di jamin bagussss dan jos bnget,langsung chekout saja bgi yg mau beli, di jamin bagus dari pada kualitas yang lain, sesuai dengan harganya, kereeeen bngett, tidak menyesal, adminya maksih bnget selalu responn dan mau konsultasi, gooooddd joob
sdh diterima sesuai pesanan pengiriman lumayan cepat
mantap pokoknya
kualitas premium....joosss
barang telah sampai dengan kapasitas barang bagus sesuai dengan keinginan
mantap, trimah kasih bosku🙏
respon seller cepat . thanks
sesuai foto,mantaplah
barang sesuai harga, pengiriman cepat
layanan memuaskan.. mantap.. recommended seller
kualitas bahan ok, jahitan rapi jg
Barang bagus sesui diskripsi,mantap tp warna agak berbeda ya sma yg di poto.
kcewa deh udh psen lama lama, tp warna ga sesuai sm deskripsi
Keren desainnya. Jahitan rapi, warna cucok buat cowok. Papa sy suka bgt. Makasih, seller.
tas bagus ,smoga awet smpe 200 tahun hehe
Very good.. original leather
josss
barang sdh di terima sesuai pesanan. barang bagus, dan makasih untuk hadiahnya. teseler top
Baguss
barang sdh diterima dan....puas bgt dgn barangnya,kulit asli yg berkwalitas...rekomend buat toko ini pelayanan ramah,proses cepat.thanks
mantul gan
Mantap.pengiriman cepat. Produk baik. Pengemasan b aja tapi aman kok
ok ....siiip
Mantap sellernya amanah,bagus banget👌😍😍
Thx yaa barang bagus banget saya suka🤩
Mantep produknya sesuai dengan deskripsi nya🤩👌👌
Keren tasnya
Mkasihh yahh bhannya bagus
Jahitan juga rapi
Bonusnya juga keren 👌
Worth it untuk dibelii😁😁🤩
Barangnya bagus,makasih yaa👌
Recommended seller 
Barangya sudah sampai,pegiriman cepat,recomnded seller👍👍
Barangnya sudah sampai,pengiriman sangat cepat.mkasih yaa seller🤗
